rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
8440,r012-0078-2e71a570,12,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.507297,""relativeReattackMinDelta"":0.006808,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.95063,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.555992,""confirmedRmsMinDelta"":0.007664,""confirmedFluxFactor"":2.105621,""confirmedMinFlux"":0.004013,""confirmedMinBandRatio"":0.012911,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.096409,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.081917,""analyzeIntervalMs"":42}"
8441,r013-0005-980d0745,13,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.530032,""relativeReattackMinDelta"":0.004443,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.079754,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.583075,""confirmedRmsMinDelta"":0.007587,""confirmedFluxFactor"":2.08718,""confirmedMinFlux"":0.0049,""confirmedMinBandRatio"":0.01247,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.161719,""cooldownOverrideMinFlux"":0.029258,""cooldownOverrideMinBandRatio"":0.078292,""analyzeIntervalMs"":42}"
8442,r013-0013-5479ab99,13,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.45677,""relativeReattackMinDelta"":0.006874,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.046991,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.581945,""confirmedRmsMinDelta"":0.007516,""confirmedFluxFactor"":2.174532,""confirmedMinFlux"":0.004072,""confirmedMinBandRatio"":0.014248,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.091878,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.079452,""analyzeIntervalMs"":42}"
8443,r013-0021-2240925c,13,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.59281,""relativeReattackMinDelta"":0.004408,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.083199,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.655225,""confirmedRmsMinDelta"":0.008028,""confirmedFluxFactor"":2.141191,""confirmedMinFlux"":0.003719,""confirmedMinBandRatio"":0.013049,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.346464,""cooldownOverrideMinFlux"":0.028726,""cooldownOverrideMinBandRatio"":0.080475,""analyzeIntervalMs"":42}"
8444,r013-0059-0fb618f4,13,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.570267,""relativeReattackMinDelta"":0.004326,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.012492,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.532638,""confirmedRmsMinDelta"":0.007785,""confirmedFluxFactor"":2.121076,""confirmedMinFlux"":0.005089,""confirmedMinBandRatio"":0.012458,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.137161,""cooldownOverrideMinFlux"":0.029687,""cooldownOverrideMinBandRatio"":0.079203,""analyzeIntervalMs"":42}"
8445,r016-0005-d161dd51,16,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.521497,""relativeReattackMinDelta"":0.008168,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.305894,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.6809,""confirmedRmsMinDelta"":0.007295,""confirmedFluxFactor"":2.110136,""confirmedMinFlux"":0.005239,""confirmedMinBandRatio"":0.0138,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
8446,r018-0003-20ebcc7b,18,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.563343,""relativeReattackMinDelta"":0.006889,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.750738,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.535679,""confirmedRmsMinDelta"":0.008231,""confirmedFluxFactor"":2.131385,""confirmedMinFlux"":0.003299,""confirmedMinBandRatio"":0.017069,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.868757,""cooldownOverrideMinFlux"":0.027822,""cooldownOverrideMinBandRatio"":0.086031,""analyzeIntervalMs"":42}"
8447,r052-0066-832ae0cf,52,-309,1,5,16,3,1,142,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.469599,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":2.099366,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.701042,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006216,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.024342,""cooldownOverrideMinBandRatio"":0.083535,""analyzeIntervalMs"":38}"
8448,r082-0068-d5d9679f,82,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007229,""relativeFluxFactor"":1.53973,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.155556,""confirmedRmsMinDelta"":0.008071,""confirmedFluxFactor"":1.59067,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.008022,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":3.176185,""cooldownOverrideMinFlux"":0.025266,""cooldownOverrideMinBandRatio"":0.088824,""analyzeIntervalMs"":38}"
8449,r089-0055-9bf514e3,89,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.779534,""relativeReattackMinDelta"":0.014342,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.308024,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":2.14171,""confirmedRmsMinDelta"":0.010108,""confirmedFluxFactor"":1.940764,""confirmedMinFlux"":0.004059,""confirmedMinBandRatio"":0.016019,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":2.557873,""cooldownOverrideMinFlux"":0.020439,""cooldownOverrideMinBandRatio"":0.085674,""analyzeIntervalMs"":38}"
8450,r105-0036-4b6b9105,105,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.748219,""relativeReattackMinDelta"":0.015504,""relativeFluxFactor"":1.464053,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.009159,""confirmedFluxFactor"":1.361556,""confirmedMinFlux"":0.008366,""confirmedMinBandRatio"":0.01738,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.289292,""cooldownOverrideMinFlux"":0.021821,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
8451,r106-0076-7eafafd3,106,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.770121,""relativeReattackMinDelta"":0.011012,""relativeFluxFactor"":1.403694,""spectralNoveltyRatio"":1.933851,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.171692,""confirmedRmsMinDelta"":0.010177,""confirmedFluxFactor"":1.690746,""confirmedMinFlux"":0.007755,""confirmedMinBandRatio"":0.008264,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.027431,""cooldownOverrideMinBandRatio"":0.082757,""analyzeIntervalMs"":38}"
8452,r123-0018-24b82296,123,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.768107,""relativeReattackMinDelta"":0.011287,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.187655,""confirmedRmsMinDelta"":0.010435,""confirmedFluxFactor"":1.85916,""confirmedMinFlux"":0.003975,""confirmedMinBandRatio"":0.014858,""confirmedSpectralNoveltyMinBins"":30,""cooldownOverrideFactor"":2.179841,""cooldownOverrideMinFlux"":0.019384,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
8453,r131-0062-5288b196,131,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.861205,""relativeReattackMinDelta"":0.011008,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.764288,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.177069,""confirmedRmsMinDelta"":0.009195,""confirmedFluxFactor"":1.59113,""confirmedMinFlux"":0.006343,""confirmedMinBandRatio"":0.00795,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.400365,""cooldownOverrideMinFlux"":0.021329,""cooldownOverrideMinBandRatio"":0.08419,""analyzeIntervalMs"":38}"
8454,r143-0031-7f378fca,143,-309,1,5,16,3,1,142,"{""relativeReattackFactor"":3.87407,""relativeReattackMinDelta"":0.009784,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.155583,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.001237,""confirmedRmsMinDelta"":0.011274,""confirmedFluxFactor"":1.633577,""confirmedMinFlux"":0.004368,""confirmedMinBandRatio"":0.019787,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.025233,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
8455,r165-0069-29e211ef,165,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006899,""relativeFluxFactor"":1.54467,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":1.980698,""confirmedRmsMinDelta"":0.005739,""confirmedFluxFactor"":1.759788,""confirmedMinFlux"":0.005544,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":2.701478,""cooldownOverrideMinFlux"":0.029069,""cooldownOverrideMinBandRatio"":0.082918,""analyzeIntervalMs"":38}"
8456,r167-0003-d1a7bb74,167,-309,1,5,16,3,1,143,"{""relativeReattackFactor"":3.749841,""relativeReattackMinDelta"":0.011802,""relativeFluxFactor"":1.509219,""spectralNoveltyRatio"":1.819468,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":2.041648,""confirmedRmsMinDelta"":0.010512,""confirmedFluxFactor"":1.727907,""confirmedMinFlux"":0.005169,""confirmedMinBandRatio"":0.015425,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":2.015298,""cooldownOverrideMinFlux"":0.021186,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
8457,r029-0024-827db46b,29,-309,2,4,20,3,1,148,"{""relativeReattackFactor"":3.732966,""relativeReattackMinDelta"":0.006931,""relativeFluxFactor"":1.797539,""spectralNoveltyRatio"":1.672239,""spectralNoveltyMinBins"":23,""cooldownFrames"":4,""confirmedRmsFactor"":1.890156,""confirmedRmsMinDelta"":0.010085,""confirmedFluxFactor"":2.397299,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":1.858145,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.068009,""analyzeIntervalMs"":38}"
8458,r007-0077-003a606e,7,-309,2,6,12,4,0,139,"{""relativeReattackFactor"":2.952251,""relativeReattackMinDelta"":0.00609,""relativeFluxFactor"":1.601593,""spectralNoveltyRatio"":3.902355,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.782568,""confirmedRmsMinDelta"":0.008397,""confirmedFluxFactor"":2.261669,""confirmedMinFlux"":0.003012,""confirmedMinBandRatio"":0.014691,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.027572,""cooldownOverrideMinBandRatio"":0.083439,""analyzeIntervalMs"":40}"
8459,r087-0058-6070422f,87,-309,2,7,8,5,0,129,"{""relativeReattackFactor"":3.201098,""relativeReattackMinDelta"":0.012939,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":47,""cooldownFrames"":4,""confirmedRmsFactor"":2.142981,""confirmedRmsMinDelta"":0.00911,""confirmedFluxFactor"":1.554413,""confirmedMinFlux"":0.004595,""confirmedMinBandRatio"":0.021942,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":2.746586,""cooldownOverrideMinFlux"":0.027908,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":35}"
8460,r128-0026-49ac0f75,128,-309,3,7,9,5,0,132,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008705,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.087387,""spectralNoveltyMinBins"":36,""cooldownFrames"":3,""confirmedRmsFactor"":1.991946,""confirmedRmsMinDelta"":0.011048,""confirmedFluxFactor"":1.1364,""confirmedMinFlux"":0.008499,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.028588,""cooldownOverrideMinBandRatio"":0.080091,""analyzeIntervalMs"":47}"
8461,r003-0053-eebdd906,3,-310,1,5,22,3,0,149,"{""relativeReattackFactor"":2.844705,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.829268,""spectralNoveltyRatio"":3.725331,""spectralNoveltyMinBins"":11,""cooldownFrames"":3,""confirmedRmsFactor"":1.759765,""confirmedRmsMinDelta"":0.007625,""confirmedFluxFactor"":2.163086,""confirmedMinFlux"":0.006771,""confirmedMinBandRatio"":0.020346,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.024656,""cooldownOverrideMinBandRatio"":0.08508,""analyzeIntervalMs"":44}"
8462,r059-0042-d0d07484,59,-310,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.011391,""relativeFluxFactor"":1.457488,""spectralNoveltyRatio"":1.594282,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":2.068279,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.419731,""confirmedMinFlux"":0.008936,""confirmedMinBandRatio"":0.012823,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":2.721257,""cooldownOverrideMinFlux"":0.023511,""cooldownOverrideMinBandRatio"":0.068621,""analyzeIntervalMs"":38}"
8463,r092-0055-e2a85eab,92,-310,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.014634,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.302453,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.960278,""confirmedRmsMinDelta"":0.009282,""confirmedFluxFactor"":1.915205,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.016332,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.025833,""cooldownOverrideMinBandRatio"":0.082991,""analyzeIntervalMs"":38}"
8464,r106-0044-10dc2d96,106,-310,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012488,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.946755,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":2.054452,""confirmedRmsMinDelta"":0.007979,""confirmedFluxFactor"":1.87828,""confirmedMinFlux"":0.006354,""confirmedMinBandRatio"":0.012629,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.971042,""cooldownOverrideMinFlux"":0.024216,""cooldownOverrideMinBandRatio"":0.086956,""analyzeIntervalMs"":38}"
8465,r162-0070-2bc1dfe4,162,-310,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.013817,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.994976,""confirmedRmsMinDelta"":0.01003,""confirmedFluxFactor"":1.740713,""confirmedMinFlux"":0.003156,""confirmedMinBandRatio"":0.009705,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.605558,""cooldownOverrideMinFlux"":0.027522,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
8466,r172-0011-11dd6c8b,172,-310,1,5,16,3,1,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.013756,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":2.168127,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.502721,""confirmedMinFlux"":0.005128,""confirmedMinBandRatio"":0.006031,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.407269,""cooldownOverrideMinFlux"":0.023734,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
8467,r142-0065-c8350acc,142,-310,2,6,6,4,0,130,"{""relativeReattackFactor"":3.293445,""relativeReattackMinDelta"":0.011924,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.522416,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":2.162464,""confirmedRmsMinDelta"":0.0099,""confirmedFluxFactor"":1.977285,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.018519,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026042,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":50}"
8468,r063-0042-0164ab83,63,-310,3,5,11,4,0,138,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006791,""relativeFluxFactor"":1.743648,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":28,""cooldownFrames"":4,""confirmedRmsFactor"":2.077611,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.658981,""confirmedMinFlux"":0.009414,""confirmedMinBandRatio"":0.02781,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":2.590451,""cooldownOverrideMinFlux"":0.021356,""cooldownOverrideMinBandRatio"":0.074067,""analyzeIntervalMs"":39}"
8469,r171-0029-a997552a,171,-310,3,5,11,4,0,138,"{""relativeReattackFactor"":3.776134,""relativeReattackMinDelta"":0.007167,""relativeFluxFactor"":1.773394,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":28,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.01066,""confirmedFluxFactor"":1.985534,""confirmedMinFlux"":0.007874,""confirmedMinBandRatio"":0.013883,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":3.560505,""cooldownOverrideMinFlux"":0.027693,""cooldownOverrideMinBandRatio"":0.086997,""analyzeIntervalMs"":39}"
8470,r089-0037-58cf8b5d,89,-310,2,6,15,4,0,140,"{""relativeReattackFactor"":3.585641,""relativeReattackMinDelta"":0.010597,""relativeFluxFactor"":1.836806,""spectralNoveltyRatio"":2.152951,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":2.025049,""confirmedRmsMinDelta"":0.008451,""confirmedFluxFactor"":1.597071,""confirmedMinFlux"":0.004273,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":2.315431,""cooldownOverrideMinFlux"":0.023809,""cooldownOverrideMinBandRatio"":0.083442,""analyzeIntervalMs"":38}"
8471,r083-0005-f0aa9c23,83,-310,3,7,8,5,0,130,"{""relativeReattackFactor"":3.372743,""relativeReattackMinDelta"":0.006279,""relativeFluxFactor"":1.626907,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":46,""cooldownFrames"":4,""confirmedRmsFactor"":2.130991,""confirmedRmsMinDelta"":0.006712,""confirmedFluxFactor"":1.383089,""confirmedMinFlux"":0.004192,""confirmedMinBandRatio"":0.017345,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.022502,""cooldownOverrideMinBandRatio"":0.068463,""analyzeIntervalMs"":48}"
8472,r058-0075-d820bc8e,58,-310,3,7,9,5,0,130,"{""relativeReattackFactor"":3.04526,""relativeReattackMinDelta"":0.007139,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.109775,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":1.713076,""confirmedRmsMinDelta"":0.007862,""confirmedFluxFactor"":1.823241,""confirmedMinFlux"":0.006501,""confirmedMinBandRatio"":0.025716,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":1.85024,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":47}"
8473,r083-0019-478aa4c7,83,-310,2,7,9,5,0,133,"{""relativeReattackFactor"":3.167135,""relativeReattackMinDelta"":0.017926,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":43,""cooldownFrames"":4,""confirmedRmsFactor"":1.914607,""confirmedRmsMinDelta"":0.00785,""confirmedFluxFactor"":1.749531,""confirmedMinFlux"":0.004003,""confirmedMinBandRatio"":0.012475,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":2.204128,""cooldownOverrideMinFlux"":0.02911,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":35}"
8474,r110-0046-69b69c68,110,-310,2,7,9,5,0,132,"{""relativeReattackFactor"":3.327926,""relativeReattackMinDelta"":0.010496,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":44,""cooldownFrames"":4,""confirmedRmsFactor"":1.969113,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.348829,""confirmedMinFlux"":0.011663,""confirmedMinBandRatio"":0.010392,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":2.89255,""cooldownOverrideMinFlux"":0.024431,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":35}"
8475,r117-0061-702c9501,117,-310,3,7,9,5,0,133,"{""relativeReattackFactor"":3.230796,""relativeReattackMinDelta"":0.013153,""relativeFluxFactor"":1.453901,""spectralNoveltyRatio"":2.997638,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.23904,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.018748,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.775871,""cooldownOverrideMinFlux"":0.022046,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":47}"
8476,r151-0037-01d6c2b8,151,-310,2,7,9,5,0,132,"{""relativeReattackFactor"":3.400629,""relativeReattackMinDelta"":0.019787,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":44,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.011296,""confirmedFluxFactor"":1.293454,""confirmedMinFlux"":0.009552,""confirmedMinBandRatio"":0.007169,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":1.936318,""cooldownOverrideMinFlux"":0.01904,""cooldownOverrideMinBandRatio"":0.089384,""analyzeIntervalMs"":35}"
8477,r135-0079-f7218b9a,135,-311,2,4,21,2,2,148,"{""relativeReattackFactor"":3.187537,""relativeReattackMinDelta"":0.017909,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":35,""cooldownFrames"":3,""confirmedRmsFactor"":2.03837,""confirmedRmsMinDelta"":0.006078,""confirmedFluxFactor"":2.002289,""confirmedMinFlux"":0.007441,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.256826,""cooldownOverrideMinFlux"":0.019415,""cooldownOverrideMinBandRatio"":0.076151,""analyzeIntervalMs"":33}"
8478,r082-0025-1df60d2a,82,-311,3,4,15,3,1,143,"{""relativeReattackFactor"":3.247549,""relativeReattackMinDelta"":0.019005,""relativeFluxFactor"":1.515187,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":2.019821,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":2.225153,""confirmedMinFlux"":0.008061,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.025101,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":48}"
8479,r005-0017-e2714faf,5,-311,1,5,17,3,1,145,"{""relativeReattackFactor"":2.810109,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.494457,""spectralNoveltyRatio"":3.912461,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.666999,""confirmedRmsMinDelta"":0.008895,""confirmedFluxFactor"":2.106386,""confirmedMinFlux"":0.0049,""confirmedMinBandRatio"":0.015164,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.024531,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
8480,r005-0066-0dc106fe,5,-311,1,5,17,3,1,144,"{""relativeReattackFactor"":3.187467,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.42829,""spectralNoveltyRatio"":3.997218,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.68465,""confirmedRmsMinDelta"":0.008461,""confirmedFluxFactor"":2.092465,""confirmedMinFlux"":0.003643,""confirmedMinBandRatio"":0.014036,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026404,""cooldownOverrideMinBandRatio"":0.08958,""analyzeIntervalMs"":42}"
8481,r008-0065-a9b5a1d7,8,-311,1,5,17,3,1,145,"{""relativeReattackFactor"":2.902129,""relativeReattackMinDelta"":0.00686,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.304449,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.702821,""confirmedRmsMinDelta"":0.008284,""confirmedFluxFactor"":2.288561,""confirmedMinFlux"":0.003942,""confirmedMinBandRatio"":0.01108,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.888487,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.085095,""analyzeIntervalMs"":42}"
