rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
1571,r008-0019-fb238429,8,-315,1,5,18,3,1,146,"{""relativeReattackFactor"":3.141094,""relativeReattackMinDelta"":0.005778,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.993041,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.75737,""confirmedRmsMinDelta"":0.008877,""confirmedFluxFactor"":2.176688,""confirmedMinFlux"":0.003071,""confirmedMinBandRatio"":0.014014,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.027821,""cooldownOverrideMinBandRatio"":0.083122,""analyzeIntervalMs"":42}"
1572,r009-0044-ab8003da,9,-315,1,5,18,3,1,145,"{""relativeReattackFactor"":3.2275,""relativeReattackMinDelta"":0.0058,""relativeFluxFactor"":1.406516,""spectralNoveltyRatio"":3.918562,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.509774,""confirmedRmsMinDelta"":0.008438,""confirmedFluxFactor"":2.051775,""confirmedMinFlux"":0.003541,""confirmedMinBandRatio"":0.012098,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.976849,""cooldownOverrideMinFlux"":0.028103,""cooldownOverrideMinBandRatio"":0.082994,""analyzeIntervalMs"":42}"
1573,r019-0061-fd9e1980,19,-316,2,6,11,4,0,138,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.009033,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.366729,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.361044,""confirmedRmsMinDelta"":0.006139,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004934,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.595049,""cooldownOverrideMinFlux"":0.02025,""cooldownOverrideMinBandRatio"":0.070654,""analyzeIntervalMs"":47}"
1574,r027-0051-bce739d7,27,-316,3,7,6,5,0,128,"{""relativeReattackFactor"":3.425423,""relativeReattackMinDelta"":0.006424,""relativeFluxFactor"":2.173939,""spectralNoveltyRatio"":1.687282,""spectralNoveltyMinBins"":28,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004297,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005149,""confirmedMinBandRatio"":0.007702,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":3.176798,""cooldownOverrideMinFlux"":0.028516,""cooldownOverrideMinBandRatio"":0.054614,""analyzeIntervalMs"":42}"
1575,r024-0012-d4552d52,24,-316,3,7,15,5,1,139,"{""relativeReattackFactor"":3.349647,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.951179,""spectralNoveltyRatio"":3.391809,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.708673,""confirmedRmsMinDelta"":0.006572,""confirmedFluxFactor"":2.003709,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.012817,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":2.765977,""cooldownOverrideMinFlux"":0.028923,""cooldownOverrideMinBandRatio"":0.072157,""analyzeIntervalMs"":37}"
1576,r016-0080-55c96f87,16,-317,1,5,14,3,0,141,"{""relativeReattackFactor"":3.955287,""relativeReattackMinDelta"":0.00778,""relativeFluxFactor"":1.720714,""spectralNoveltyRatio"":4.659244,""spectralNoveltyMinBins"":18,""cooldownFrames"":3,""confirmedRmsFactor"":1.554353,""confirmedRmsMinDelta"":0.007989,""confirmedFluxFactor"":2.160775,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.007149,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.912581,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":45}"
1577,r029-0072-4c91739f,29,-317,2,6,10,4,1,135,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.653651,""spectralNoveltyRatio"":1.675796,""spectralNoveltyMinBins"":28,""cooldownFrames"":4,""confirmedRmsFactor"":1.217499,""confirmedRmsMinDelta"":0.011625,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004014,""confirmedMinBandRatio"":0.017086,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":1.851903,""cooldownOverrideMinFlux"":0.024113,""cooldownOverrideMinBandRatio"":0.085094,""analyzeIntervalMs"":42}"
1578,r034-0026-f8e69b4d,34,-317,2,6,10,4,1,135,"{""relativeReattackFactor"":3.626012,""relativeReattackMinDelta"":0.004149,""relativeFluxFactor"":1.713868,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.005621,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003529,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":4.133496,""cooldownOverrideMinFlux"":0.027198,""cooldownOverrideMinBandRatio"":0.052316,""analyzeIntervalMs"":42}"
1579,r034-0046-86257d42,34,-317,2,6,10,4,1,135,"{""relativeReattackFactor"":3.649821,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.706576,""spectralNoveltyRatio"":1.832334,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.006239,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003387,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":3.770855,""cooldownOverrideMinFlux"":0.028977,""cooldownOverrideMinBandRatio"":0.057658,""analyzeIntervalMs"":42}"
1580,r018-0045-fe49d263,18,-317,2,6,14,4,1,139,"{""relativeReattackFactor"":3.941013,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.823667,""spectralNoveltyMinBins"":26,""cooldownFrames"":4,""confirmedRmsFactor"":1.354215,""confirmedRmsMinDelta"":0.008624,""confirmedFluxFactor"":2.127193,""confirmedMinFlux"":0.005274,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.062935,""analyzeIntervalMs"":35}"
1581,r026-0060-dd5082fa,26,-317,3,7,12,5,0,133,"{""relativeReattackFactor"":3.546798,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":5.430478,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.914477,""confirmedRmsMinDelta"":0.009744,""confirmedFluxFactor"":2.171428,""confirmedMinFlux"":0.003882,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.073755,""analyzeIntervalMs"":47}"
1582,r014-0056-50873989,14,-318,1,3,27,1,2,156,"{""relativeReattackFactor"":3.97707,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.588769,""spectralNoveltyMinBins"":19,""cooldownFrames"":2,""confirmedRmsFactor"":1.531367,""confirmedRmsMinDelta"":0.006104,""confirmedFluxFactor"":2.087209,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.020511,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":43}"
1583,r025-0009-13cd3148,25,-318,1,4,22,2,1,150,"{""relativeReattackFactor"":3.654121,""relativeReattackMinDelta"":0.005239,""relativeFluxFactor"":1.415058,""spectralNoveltyRatio"":3.799366,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.463203,""confirmedRmsMinDelta"":0.007993,""confirmedFluxFactor"":2.243608,""confirmedMinFlux"":0.005489,""confirmedMinBandRatio"":0.009777,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":2.218832,""cooldownOverrideMinFlux"":0.027331,""cooldownOverrideMinBandRatio"":0.075071,""analyzeIntervalMs"":43}"
1584,r025-0040-35198a6a,25,-318,1,4,22,2,1,150,"{""relativeReattackFactor"":3.626313,""relativeReattackMinDelta"":0.004543,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.944887,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.667119,""confirmedRmsMinDelta"":0.007872,""confirmedFluxFactor"":1.981033,""confirmedMinFlux"":0.006407,""confirmedMinBandRatio"":0.01419,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.32637,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.081722,""analyzeIntervalMs"":43}"
1585,r027-0028-1b314d5b,27,-318,1,5,14,3,0,141,"{""relativeReattackFactor"":3.781354,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.906105,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.528633,""confirmedRmsMinDelta"":0.009687,""confirmedFluxFactor"":1.953176,""confirmedMinFlux"":0.008312,""confirmedMinBandRatio"":0.02068,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.906742,""cooldownOverrideMinFlux"":0.027127,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":40}"
1586,r019-0067-6f82d5e0,19,-318,1,5,18,3,1,145,"{""relativeReattackFactor"":3.789719,""relativeReattackMinDelta"":0.008782,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.577626,""spectralNoveltyMinBins"":13,""cooldownFrames"":3,""confirmedRmsFactor"":1.280204,""confirmedRmsMinDelta"":0.010573,""confirmedFluxFactor"":2.243217,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.02743,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":1.936258,""cooldownOverrideMinFlux"":0.024211,""cooldownOverrideMinBandRatio"":0.076007,""analyzeIntervalMs"":44}"
1587,r005-0061-61d9a53b,5,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":2.990238,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.171672,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.724721,""confirmedRmsMinDelta"":0.008045,""confirmedFluxFactor"":2.186416,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.013143,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":2.080665,""cooldownOverrideMinFlux"":0.026143,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
1588,r006-0002-69310d55,6,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.128202,""relativeReattackMinDelta"":0.004005,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.054831,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.624434,""confirmedRmsMinDelta"":0.00787,""confirmedFluxFactor"":2.134461,""confirmedMinFlux"":0.005016,""confirmedMinBandRatio"":0.017802,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.96085,""cooldownOverrideMinFlux"":0.028856,""cooldownOverrideMinBandRatio"":0.087357,""analyzeIntervalMs"":42}"
1589,r007-0052-d4a28b00,7,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.060074,""relativeReattackMinDelta"":0.004762,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.181939,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.754382,""confirmedRmsMinDelta"":0.008188,""confirmedFluxFactor"":2.171417,""confirmedMinFlux"":0.003938,""confirmedMinBandRatio"":0.015072,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.02945,""cooldownOverrideMinBandRatio"":0.081223,""analyzeIntervalMs"":42}"
1590,r007-0071-0dfa9bcc,7,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.115424,""relativeReattackMinDelta"":0.005031,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.746626,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.826304,""confirmedRmsMinDelta"":0.00898,""confirmedFluxFactor"":2.209987,""confirmedMinFlux"":0.00369,""confirmedMinBandRatio"":0.012655,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026403,""cooldownOverrideMinBandRatio"":0.0843,""analyzeIntervalMs"":42}"
1591,r008-0015-65119b4b,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":2.984314,""relativeReattackMinDelta"":0.006209,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.225651,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.733039,""confirmedRmsMinDelta"":0.008022,""confirmedFluxFactor"":2.221131,""confirmedMinFlux"":0.003413,""confirmedMinBandRatio"":0.010366,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.083726,""analyzeIntervalMs"":42}"
1592,r008-0030-dadd1da3,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.064126,""relativeReattackMinDelta"":0.005469,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.30087,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.706603,""confirmedRmsMinDelta"":0.008333,""confirmedFluxFactor"":2.211682,""confirmedMinFlux"":0.003933,""confirmedMinBandRatio"":0.00933,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.877124,""cooldownOverrideMinFlux"":0.029335,""cooldownOverrideMinBandRatio"":0.086297,""analyzeIntervalMs"":42}"
1593,r008-0039-fd1d5bf7,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.031878,""relativeReattackMinDelta"":0.004766,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.055861,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.762468,""confirmedRmsMinDelta"":0.008454,""confirmedFluxFactor"":2.165442,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.013499,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.854344,""cooldownOverrideMinFlux"":0.027648,""cooldownOverrideMinBandRatio"":0.079268,""analyzeIntervalMs"":42}"
1594,r008-0079-13cae592,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.003851,""relativeReattackMinDelta"":0.005871,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.04114,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.827391,""confirmedRmsMinDelta"":0.008302,""confirmedFluxFactor"":2.120342,""confirmedMinFlux"":0.003755,""confirmedMinBandRatio"":0.01588,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.974825,""cooldownOverrideMinFlux"":0.027682,""cooldownOverrideMinBandRatio"":0.079386,""analyzeIntervalMs"":42}"
1595,r027-0003-fc873869,27,-318,3,7,12,5,0,137,"{""relativeReattackFactor"":3.530945,""relativeReattackMinDelta"":0.010781,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.301571,""spectralNoveltyMinBins"":33,""cooldownFrames"":3,""confirmedRmsFactor"":1.270207,""confirmedRmsMinDelta"":0.011442,""confirmedFluxFactor"":2.041929,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":2.467474,""cooldownOverrideMinFlux"":0.018857,""cooldownOverrideMinBandRatio"":0.057707,""analyzeIntervalMs"":47}"
1596,r007-0022-3b18a394,7,-319,1,5,19,3,1,147,"{""relativeReattackFactor"":2.829155,""relativeReattackMinDelta"":0.005321,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.158283,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.785215,""confirmedRmsMinDelta"":0.008103,""confirmedFluxFactor"":2.132807,""confirmedMinFlux"":0.004275,""confirmedMinBandRatio"":0.010555,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.884289,""cooldownOverrideMinFlux"":0.028406,""cooldownOverrideMinBandRatio"":0.082307,""analyzeIntervalMs"":42}"
1597,r032-0074-77cbfbca,32,-320,3,5,12,3,1,139,"{""relativeReattackFactor"":3.849859,""relativeReattackMinDelta"":0.007604,""relativeFluxFactor"":1.523254,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":20,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004798,""confirmedFluxFactor"":2.335107,""confirmedMinFlux"":0.003547,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.086809,""cooldownOverrideMinFlux"":0.027147,""cooldownOverrideMinBandRatio"":0.039245,""analyzeIntervalMs"":45}"
1598,r021-0061-6e97e9df,21,-320,2,6,11,4,1,136,"{""relativeReattackFactor"":3.924621,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.702579,""spectralNoveltyRatio"":3.484176,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.197659,""confirmedRmsMinDelta"":0.010259,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003273,""confirmedMinBandRatio"":0.009552,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.253968,""cooldownOverrideMinFlux"":0.027596,""cooldownOverrideMinBandRatio"":0.067513,""analyzeIntervalMs"":42}"
1599,r025-0025-d32aae7c,25,-321,1,4,22,2,1,150,"{""relativeReattackFactor"":3.495233,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.443536,""spectralNoveltyRatio"":3.985211,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.594053,""confirmedRmsMinDelta"":0.007289,""confirmedFluxFactor"":2.160683,""confirmedMinFlux"":0.005786,""confirmedMinBandRatio"":0.015377,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":2.413998,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.07419,""analyzeIntervalMs"":43}"
1600,r026-0080-fa2ad0c2,26,-321,1,5,15,3,0,141,"{""relativeReattackFactor"":3.944299,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.780434,""spectralNoveltyRatio"":3.524502,""spectralNoveltyMinBins"":24,""cooldownFrames"":2,""confirmedRmsFactor"":1.397014,""confirmedRmsMinDelta"":0.009205,""confirmedFluxFactor"":1.891964,""confirmedMinFlux"":0.004693,""confirmedMinBandRatio"":0.021495,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":2.853779,""cooldownOverrideMinFlux"":0.029544,""cooldownOverrideMinBandRatio"":0.077435,""analyzeIntervalMs"":36}"
1601,r026-0036-96e406f7,26,-321,1,5,16,3,0,142,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.768567,""spectralNoveltyRatio"":3.151195,""spectralNoveltyMinBins"":21,""cooldownFrames"":4,""confirmedRmsFactor"":1.291991,""confirmedRmsMinDelta"":0.006892,""confirmedFluxFactor"":2.389903,""confirmedMinFlux"":0.008128,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.08587,""analyzeIntervalMs"":35}"
1602,r018-0027-e3d6093a,18,-321,1,5,19,3,1,146,"{""relativeReattackFactor"":3.820925,""relativeReattackMinDelta"":0.006573,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.754419,""spectralNoveltyMinBins"":14,""cooldownFrames"":3,""confirmedRmsFactor"":1.67977,""confirmedRmsMinDelta"":0.009355,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.010984,""confirmedMinBandRatio"":0.027348,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.38991,""cooldownOverrideMinFlux"":0.027303,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":44}"
1603,r003-0070-3755ddbe,3,-321,2,4,17,3,2,147,"{""relativeReattackFactor"":2.534803,""relativeReattackMinDelta"":0.014585,""relativeFluxFactor"":1.639825,""spectralNoveltyRatio"":1.662436,""spectralNoveltyMinBins"":20,""cooldownFrames"":4,""confirmedRmsFactor"":1.394018,""confirmedRmsMinDelta"":0.004059,""confirmedFluxFactor"":1.82659,""confirmedMinFlux"":0.013844,""confirmedMinBandRatio"":0.025813,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.800289,""cooldownOverrideMinFlux"":0.004791,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
1604,r016-0058-9770a3fb,16,-322,1,5,16,3,0,143,"{""relativeReattackFactor"":3.918915,""relativeReattackMinDelta"":0.007883,""relativeFluxFactor"":1.420166,""spectralNoveltyRatio"":4.587832,""spectralNoveltyMinBins"":18,""cooldownFrames"":3,""confirmedRmsFactor"":1.526579,""confirmedRmsMinDelta"":0.009175,""confirmedFluxFactor"":1.945811,""confirmedMinFlux"":0.00528,""confirmedMinBandRatio"":0.00971,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":2.179762,""cooldownOverrideMinFlux"":0.025356,""cooldownOverrideMinBandRatio"":0.079523,""analyzeIntervalMs"":45}"
1605,r027-0021-3bcde609,27,-322,4,9,2,7,0,121,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.009395,""relativeFluxFactor"":1.418967,""spectralNoveltyRatio"":2.236263,""spectralNoveltyMinBins"":48,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.007914,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.009487,""confirmedMinBandRatio"":0.029763,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":4.002741,""cooldownOverrideMinFlux"":0.023245,""cooldownOverrideMinBandRatio"":0.077695,""analyzeIntervalMs"":39}"
1606,r031-0016-031c30cf,31,-322,4,9,2,7,0,121,"{""relativeReattackFactor"":3.916713,""relativeReattackMinDelta"":0.011035,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.146703,""spectralNoveltyMinBins"":48,""cooldownFrames"":4,""confirmedRmsFactor"":1.193808,""confirmedRmsMinDelta"":0.004245,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.009383,""confirmedMinBandRatio"":0.020368,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":3.909217,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.048753,""analyzeIntervalMs"":39}"
1607,r029-0049-3a1239e4,29,-323,3,5,15,4,0,142,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.005227,""relativeFluxFactor"":1.745248,""spectralNoveltyRatio"":2.915929,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":1.217365,""confirmedRmsMinDelta"":0.010343,""confirmedFluxFactor"":2.380545,""confirmedMinFlux"":0.004455,""confirmedMinBandRatio"":0.025387,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.028888,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":39}"
1608,r028-0037-78439f9a,28,-323,3,5,16,4,0,142,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006994,""relativeFluxFactor"":1.804233,""spectralNoveltyRatio"":2.405423,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.316326,""confirmedRmsMinDelta"":0.009839,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004034,""confirmedMinBandRatio"":0.020854,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":1.909094,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.076641,""analyzeIntervalMs"":36}"
1609,r003-0033-162b887c,3,-323,2,6,12,4,1,138,"{""relativeReattackFactor"":3.341918,""relativeReattackMinDelta"":0.009317,""relativeFluxFactor"":1.786302,""spectralNoveltyRatio"":4.938171,""spectralNoveltyMinBins"":13,""cooldownFrames"":3,""confirmedRmsFactor"":1.575231,""confirmedRmsMinDelta"":0.008867,""confirmedFluxFactor"":2.001257,""confirmedMinFlux"":0.005416,""confirmedMinBandRatio"":0.00737,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":2.300366,""cooldownOverrideMinFlux"":0.018178,""cooldownOverrideMinBandRatio"":0.078357,""analyzeIntervalMs"":42}"
1610,r025-0024-3c5d1814,25,-323,2,6,12,4,1,138,"{""relativeReattackFactor"":3.784002,""relativeReattackMinDelta"":0.008651,""relativeFluxFactor"":1.601407,""spectralNoveltyRatio"":3.528015,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.62826,""confirmedRmsMinDelta"":0.00716,""confirmedFluxFactor"":2.019997,""confirmedMinFlux"":0.005151,""confirmedMinBandRatio"":0.014913,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":2.350828,""cooldownOverrideMinFlux"":0.028114,""cooldownOverrideMinBandRatio"":0.07925,""analyzeIntervalMs"":42}"
1611,r004-0080-f3de7748,4,-323,2,7,7,5,0,131,"{""relativeReattackFactor"":3.81959,""relativeReattackMinDelta"":0.013899,""relativeFluxFactor"":1.738703,""spectralNoveltyRatio"":3.895939,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.611776,""confirmedRmsMinDelta"":0.002887,""confirmedFluxFactor"":1.919783,""confirmedMinFlux"":0.01703,""confirmedMinBandRatio"":0.022466,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.301427,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.063958,""analyzeIntervalMs"":44}"
1612,r016-0022-20f05d43,16,-324,3,7,10,5,0,134,"{""relativeReattackFactor"":3.813082,""relativeReattackMinDelta"":0.00413,""relativeFluxFactor"":1.930198,""spectralNoveltyRatio"":4.122442,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.658472,""confirmedRmsMinDelta"":0.006959,""confirmedFluxFactor"":2.221932,""confirmedMinFlux"":0.007123,""confirmedMinBandRatio"":0.015775,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.228061,""cooldownOverrideMinFlux"":0.029271,""cooldownOverrideMinBandRatio"":0.063219,""analyzeIntervalMs"":42}"
